Temperatura,Personas,Electrodomesticos,Consumo_kWh
18.587854556423018,,11.0,55.11922898666761
23.85741919096274,4.0,15.0,55.53932072242782
18.769330591001513,,16.0,51.04553433747047
21.151754764789022,2.0,8.0,31.21898185421707
16.144362518205156,4.0,15.0,48.92864872973472
18.93510662375769,3.0,16.0,49.925290186173456
7.685240635417356,4.0,5.0,28.72655647866295
19.99837354869058,5.0,12.0,53.35175593259174
27.203580467761128,3.0,,56.83813567700798
13.996009905291613,5.0,20.0,61.3265619675496
25.218226411470997,5.0,19.0,69.86672748432116
24.507016051806726,,,60.24832350814082
11.861536189086777,1.0,12.0,35.522640775903604
32.208386730106795,2.0,9.0,54.081057539616175
25.24138848712768,4.0,,53.1580425537688
25.670151469699714,4.0,11.0,55.92342349953317
8.930165435047972,4.0,9.0,37.104477016445095
22.955868721296557,3.0,9.0,40.901852699452
,5.0,16.0,61.81986852928998
23.807140955485213,5.0,16.0,64.35399339479721
15.10850778178617,1.0,15.0,41.250578169806914
29.111629445087196,4.0,7.0,45.751257693578474
19.92114780460941,5.0,6.0,43.78865428467998
21.388531582565115,5.0,16.0,55.58623830403961
18.520305208424645,2.0,6.0,33.92218579473322
23.876582581069243,,18.0,56.0428708831071
23.318993202762215,5.0,,45.989046761035105
32.7289328662904,5.0,9.0,57.50255574471293
27.109097682667574,5.0,9.0,49.88460304776262
21.685965007502862,2.0,18.0,54.00058325175229
19.281092091509436,3.0,5.0,33.80600355380925
21.152225836264993,2.0,13.0,45.06291177892076
16.38120483717954,4.0,13.0,50.37987548863631
26.95371924458368,5.0,13.0,56.60610698398073
28.873010912638378,2.0,19.0,69.5654275953379
25.09811772588452,4.0,8.0,51.2424734581129
20.412968710809153,3.0,16.0,
15.223345515356447,1.0,15.0,41.789008943554414
22.169817650696924,1.0,20.0,52.87918821296286
17.56839889663206,2.0,13.0,47.691829485946066
20.620710675804055,1.0,7.0,34.675077472877426
22.626530311250086,3.0,19.0,65.16022330175139
25.37567261147194,2.0,20.0,68.32431693270226
21.85473220173578,3.0,6.0,43.911234145678385
20.892985449936855,,11.0,39.44940060300824
18.020421485731664,3.0,9.0,
,2.0,9.0,41.12843958939743
15.282576892432399,1.0,16.0,47.17311871051333
23.889224127504114,4.0,7.0,41.35488432086964
26.141162513296962,3.0,12.0,50.52190618404975
15.578829027248641,3.0,15.0,50.61076682319534
,1.0,19.0,57.93358714452628
23.162974558929037,2.0,15.0,54.92783663385058
13.67909639804708,2.0,6.0,26.473950726895133
,3.0,12.0,46.30713407023448
23.936416516462387,1.0,7.0,31.5572890872831
31.589845117172274,2.0,18.0,61.46615697246803
16.861955361510823,4.0,17.0,54.05685177830576
8.440416476777012,4.0,5.0,28.87708994217741
14.64055439896041,1.0,14.0,39.52197044842872
27.78234324198675,4.0,15.0,58.42353551343864
14.530793785488303,3.0,14.0,42.57418462556404
22.114537882973725,4.0,10.0,45.992429008490426
21.217289588805404,4.0,7.0,47.63319800924683
,5.0,10.0,55.838779210794186
27.273754061156488,5.0,5.0,43.31531891506931
23.803342352379765,4.0,7.0,40.833439949024765
20.061748239333838,3.0,10.0,44.20733919661236
18.18328719329951,2.0,11.0,39.21613680452348
31.337533402804958,4.0,14.0,60.8512098789655
16.004375234612244,3.0,14.0,47.58210541429647
28.520818011356702,1.0,16.0,55.19239066336548
27.456019481453705,5.0,15.0,
20.23187451273088,2.0,14.0,52.014924155124824
23.26971448229918,2.0,8.0,36.67295358618765
20.802032784877788,3.0,12.0,48.50731463229782
24.537704174316953,4.0,14.0,62.21275935672969
23.721797419088535,1.0,15.0,44.35475841094678
27.083485324704494,1.0,17.0,
23.144047270017122,2.0,20.0,56.874506725679744
15.315104619819142,2.0,9.0,35.985245491409266
17.507090436056103,4.0,20.0,62.76467484559298
25.602585456541398,2.0,11.0,51.30367377451694
18.531129519756984,3.0,6.0,41.71990918205982
,1.0,,40.91150429488915
18.423411674780358,4.0,19.0,58.394194149758725
12.885040779478963,2.0,11.0,36.91360178631037
13.7911168070591,5.0,18.0,56.88729019754552
22.800037287511618,5.0,20.0,68.67374152489968
23.441937791762637,1.0,11.0,46.506485335036366
29.25595291760664,1.0,16.0,57.09218733968736
25.557846821136422,1.0,19.0,56.00665537442871
25.150372652666956,4.0,12.0,55.448379662469826
24.99066018015516,1.0,14.0,48.02038314765386
19.877672062520848,3.0,9.0,41.126652551443044
23.883827829025932,2.0,19.0,58.39398189643449
25.288899855589634,4.0,12.0,51.73242405673522
20.910810940735303,3.0,16.0,56.71635097939512
15.276405585836134,2.0,17.0,47.489859005828166
22.737459125852205,3.0,5.0,38.346795551512486
18.110433261470853,,6.0,33.78901286673896
22.744571252938695,1.0,9.0,33.689441810956005
16.934914088442284,3.0,,58.84035594451577
27.891433804843587,,,66.95088736132423
22.858936366549745,5.0,20.0,72.23470346281874
35.7025489431491,5.0,,55.08360913774267
18.78477111884214,3.0,20.0,
20.474699666789544,3.0,16.0,53.14059868582479
19.718073944424795,1.0,11.0,38.97331891659201
23.780436633685913,4.0,7.0,49.46640435525523
20.58968912284953,4.0,13.0,52.813611968418115
22.35158287567788,5.0,8.0,44.07235351290681
20.365681209086844,2.0,18.0,52.169482667536535
25.94623213086875,5.0,16.0,60.1113057820816
31.0427298391116,4.0,18.0,73.30255129015107
22.285735404828174,4.0,17.0,150.89940009409847
18.93811131127515,4.0,8.0,44.51437291510082
24.352132849754458,4.0,,54.943910051794305
17.751201676904643,3.0,13.0,43.799366821606895
,5.0,,50.100543224306044
23.194627905495306,1.0,8.0,34.467560742874895
17.683107509532153,4.0,5.0,38.80719963889847
16.9931238517513,2.0,7.0,38.577259343648656
19.675770024271014,4.0,15.0,57.10698492279606
19.93078257289785,3.0,11.0,45.088793275597986
22.51919809399902,2.0,9.0,33.150813108885416
21.632236077976106,3.0,16.0,59.34484586569245
23.158365269534336,3.0,8.0,41.794679297358705
22.894332778250543,5.0,10.0,173.67398265088076
17.845983646425715,4.0,13.0,48.183265271511424
29.65527078556522,2.0,12.0,52.19146160792328
22.558398500004802,1.0,10.0,38.02950015215276
26.30837354411899,4.0,5.0,43.27736839225706
21.479608368709197,4.0,,60.290491581559664
22.911214700468992,5.0,8.0,50.964235894048954
15.580713810187907,4.0,20.0,54.36022860901681
30.399233116908835,1.0,17.0,
26.571249684336415,1.0,12.0,46.8181231283097
28.78566362141763,,7.0,48.88236290393244
21.171992167014224,5.0,17.0,64.1635744784635
27.286288117813776,2.0,18.0,57.25500150149495
24.57408015007445,4.0,15.0,59.89183223894715
24.521041019781876,1.0,,42.43209063396458
9.291247041905965,2.0,20.0,50.35341317925924
35.90697358888585,4.0,6.0,54.460646682536975
20.76401657612865,3.0,14.0,45.49427041356347
25.223473136320113,4.0,19.0,
16.032331744659963,5.0,18.0,60.52594393317847
28.607940851274357,5.0,,
26.31404126788408,1.0,19.0,
30.219763706894113,4.0,20.0,73.65997375103784
18.513159267226612,1.0,9.0,
16.32127737300803,4.0,,44.533762085118425
27.400080854555245,4.0,6.0,44.17846134368476
17.562362005847028,5.0,12.0,54.094383879248866
27.230514505695403,4.0,19.0,67.50578073948017
16.767762907889892,5.0,9.0,44.717770030565774
21.56891360869062,4.0,5.0,37.85137199433624
15.573762285137285,5.0,10.0,43.47183179046296
21.088457003483423,2.0,12.0,41.998891713192656
19.21819280148224,5.0,5.0,42.050144138915
25.7555440512859,1.0,8.0,38.0316868790309
,2.0,12.0,44.78268986622133
20.983911692042803,5.0,19.0,70.58993858603918
28.322517238319687,1.0,7.0,36.413626673673015
14.21300016577465,1.0,12.0,32.580788843560235
17.94044251481578,4.0,,55.70251813307261
19.30318071848164,1.0,5.0,28.35636643622951
19.015101261179574,2.0,5.0,30.72342413888116
26.183064221515487,2.0,9.0,44.09893209851964
22.578022544068432,3.0,9.0,44.16246955963129
21.528296837985174,1.0,5.0,31.73377075186906
17.074362648950846,5.0,14.0,53.9665527969696
23.051636744202167,,13.0,39.40101123657564
15.809681514831386,1.0,14.0,
19.096472022891056,2.0,13.0,50.987326118534426
21.808210777317363,1.0,6.0,30.292515127168862
16.18273939418846,2.0,16.0,52.62001677341088
11.607004604779736,1.0,14.0,37.4490363756697
26.338283249430425,,8.0,47.80816481690466
24.6542944130939,1.0,19.0,59.870703695309146
23.496233517479315,2.0,16.0,58.61347310929549
24.671376173282923,3.0,7.0,39.88966569995296
26.578456379245985,5.0,8.0,51.045222423647964
20.929849561933924,5.0,19.0,
19.255718205994295,5.0,9.0,46.52188542715461
17.414669551307526,2.0,5.0,28.06117929177975
27.424082484415248,5.0,8.0,45.41866029326678
20.152666001392955,1.0,17.0,52.215954157178416
11.806871192978264,5.0,11.0,43.092577698953164
23.696140628759125,,14.0,46.30256252347098
26.994187051579853,2.0,9.0,50.616509222547904
22.652231176689195,1.0,17.0,52.18834129706297
15.099189249358814,3.0,11.0,40.49485113244679
8.621450007978428,5.0,10.0,36.454322101882966
15.139514526663968,2.0,20.0,50.77523843110042
20.381072450516697,5.0,15.0,64.21806149501538
24.830907511249958,4.0,5.0,44.787887997613126
,5.0,17.0,69.95495992523561
,1.0,20.0,57.60094665022707
19.68392216999143,2.0,14.0,43.76641984035429
19.808215040054392,1.0,15.0,45.47789245545736
24.53253253129768,1.0,11.0,38.894069374009554
19.41530962262201,2.0,12.0,42.56894673306383
25.45302217789469,2.0,,39.808662072272845
19.648701715755962,4.0,17.0,58.05017367512632
22.708458120849386,3.0,5.0,40.37487766979439
32.16175413063459,2.0,8.0,45.05853228449889
16.521361500966396,4.0,11.0,45.50986063955937
20.8626053515999,5.0,19.0,67.78179192151691
23.425057247082247,2.0,14.0,136.78564671603385
9.80298273582964,3.0,17.0,46.944658509355456
25.165830578541048,5.0,7.0,44.37576018900782
30.373643784918805,2.0,12.0,52.64886438097519
17.885896742029324,3.0,6.0,36.90035595476411
15.81319116676858,2.0,15.0,40.500229974410495
20.18049204148373,5.0,,48.07017994643849
23.75430288131579,2.0,,57.01204889692736
22.31708925066116,1.0,10.0,41.898797960328395
21.59405848976454,3.0,9.0,44.67632086650302
20.422280864730293,3.0,5.0,30.72306105223613
17.876817842303687,2.0,14.0,43.30967296733425
24.78099506080861,1.0,8.0,38.59353120751454
18.259816129872167,4.0,7.0,40.64894253312884
15.589475134018336,2.0,13.0,
24.23465645434396,1.0,11.0,46.44552653375869
29.258980074054584,5.0,20.0,75.3798828421948
24.459989104806034,4.0,18.0,67.33505367307887
24.802242738041414,1.0,,33.03735079041088
25.94169929278901,3.0,6.0,38.20184498603304
29.70959767190549,2.0,12.0,51.561933220464205
28.277245659348623,3.0,7.0,44.60916664663788
16.900555715998173,4.0,7.0,37.4737167832869
25.71504675005515,4.0,18.0,65.99669572346404
22.37382420296034,2.0,9.0,
28.395036195300918,4.0,15.0,56.06444305453451
23.17993229597196,2.0,,60.41346658482984
28.246939024264705,3.0,11.0,54.32517183192768
19.046079057701878,4.0,20.0,60.16424635765183
13.424434018397724,3.0,7.0,37.76812701830828
14.43420674783562,5.0,10.0,48.278230479156434
23.941091096113265,1.0,12.0,47.17742969688718
21.643086907640832,1.0,20.0,57.93368110263491
16.32743485134374,3.0,13.0,38.69868626989341
23.149490798588516,2.0,16.0,49.079492731604425
11.03752926910039,2.0,16.0,39.70749775055179
17.92071235466605,5.0,17.0,61.26052361135627
24.543225821787644,5.0,18.0,73.7677199518916
26.85336003026698,4.0,12.0,65.06235721765134
21.197979048452236,4.0,11.0,49.27518691779597
23.034733070526386,,14.0,52.608178553410106
17.10445324219276,3.0,16.0,53.85200840524321
26.48050752174006,1.0,14.0,43.42018546663048
17.43667062694754,,6.0,36.69681480220166
18.316192570159224,4.0,10.0,50.732860780591366
19.076139116641773,2.0,7.0,29.03972103768352
23.47754702204205,4.0,7.0,38.19567497796845
31.887132257438573,2.0,18.0,63.745329853753454
25.219192195783215,,15.0,50.87502740915385
19.847281892700018,5.0,14.0,55.85419915096234
13.882222315422743,2.0,7.0,31.272440196107908
18.326362183994924,1.0,18.0,46.200447568477855
22.57663117505722,1.0,5.0,29.174021326514723
24.59788564384072,2.0,12.0,45.631823929111924
20.81323062132835,3.0,20.0,65.73630651975999
21.043692556193946,2.0,10.0,
19.983654549177636,1.0,18.0,53.50030600761104
21.126913992812636,1.0,13.0,41.827041009509344
,2.0,13.0,48.23017771332955
22.597447440139348,5.0,12.0,58.979992667403074
24.56731221467716,4.0,20.0,70.56077352399444
20.181988671453222,2.0,15.0,45.15161613115322
,5.0,20.0,70.02294688778639
16.354963231498502,2.0,16.0,49.62038070523423
,1.0,13.0,49.73504875096636
25.537325951316504,5.0,15.0,60.8801174215032
32.15177534543223,1.0,16.0,57.374336895711814
20.40682762714573,2.0,14.0,51.22649798578023
22.934233373249636,,7.0,39.19295020150816
21.729093529031793,3.0,8.0,41.51946990004351
20.46653695302685,5.0,,43.10275361094572
27.453549618263956,1.0,9.0,45.16111964248423
22.03052463812098,1.0,7.0,30.87074442315662
13.349723399112763,2.0,20.0,54.84363825943089
25.42128706243576,1.0,20.0,61.65223211632432
20.16472456519155,4.0,,59.138796123382
21.728730411508334,2.0,20.0,56.155531804506374
14.408058444197325,4.0,15.0,53.168914729110355
11.321510166787698,4.0,16.0,54.96521043417534
30.005071256256866,2.0,5.0,40.57821104716405
31.341084124959735,,,68.70782257315115
,1.0,9.0,41.5527281765879
15.859237257361361,3.0,15.0,52.97598692140758
,1.0,13.0,44.440908154517864
17.984345412365393,2.0,8.0,36.641381752720434
30.609852612589627,2.0,19.0,66.8608120282661
24.757247267140666,,10.0,49.79234601647848
21.63653296142993,3.0,7.0,41.660201735629926
20.64979937625125,3.0,12.0,47.271046409701576
22.081183557327627,1.0,9.0,35.44544599096875
27.179272518888727,1.0,14.0,47.10026845049305
28.57984384165716,5.0,19.0,73.84222066620357
20.86957494351299,2.0,8.0,32.05526057770864
16.32962647428301,5.0,20.0,60.34260007477345
24.20100421689908,3.0,20.0,66.43110679701824
27.002002980129795,3.0,18.0,61.00612283309793
26.869160112552215,4.0,5.0,45.745295234833556
16.668421198943737,2.0,19.0,53.36655258600462
20.19295939252869,5.0,5.0,36.00506568715318
23.369718463317906,5.0,16.0,65.18993083400508
12.095253166101882,1.0,8.0,29.129604875418494
24.458384612723524,5.0,5.0,40.75901027731213
22.862011109104504,5.0,14.0,51.757701373354514
20.967360550801256,1.0,13.0,49.28405687651548
10.08362139564088,5.0,8.0,45.53928678064769
19.063343978007687,,5.0,28.51014784637545
25.599907721731384,4.0,17.0,60.484294626255114
21.44927345344301,4.0,5.0,40.80759338662083
20.88481212427981,5.0,13.0,58.529086041560824
26.538509952279316,1.0,18.0,56.23011732230891
19.342710322650806,3.0,12.0,47.14241259562307
23.13493155318151,1.0,18.0,48.53013753661756
17.474601994001794,5.0,13.0,49.27455305575
24.204635954441507,3.0,16.0,59.693019868965806
24.635708597450627,2.0,,37.582557071882746
23.635389542490845,3.0,10.0,47.44874798824276
17.300825426605826,2.0,14.0,44.13098946738939
17.610938757524437,5.0,5.0,42.10455838477275
30.84823879379311,3.0,20.0,69.32012838900219
29.830660592381413,5.0,,69.1605422123229
13.895715333106246,,13.0,40.12153709308664
16.285567485287576,3.0,12.0,43.390849406900884
23.149444289691523,2.0,19.0,54.714678157162524
26.5608461981706,5.0,7.0,53.86399478060356
21.16571706784429,3.0,10.0,50.0486843791778
19.956537787514364,2.0,12.0,47.30965347400771
18.221958766878966,4.0,15.0,52.12554974905185
22.42605530260886,1.0,8.0,37.0241229116993
15.564936593460049,4.0,10.0,46.72609475412237
18.15785616266142,1.0,6.0,29.85272078423894
22.89808892896489,5.0,5.0,46.49727069675
23.610946564751313,4.0,15.0,58.504275914975345
22.54356203868857,1.0,12.0,40.354278482638435
22.884117355820482,2.0,10.0,43.221791608704216
30.56049858943071,1.0,17.0,54.53184545117067
12.11603485630639,4.0,17.0,53.40402785548941
,4.0,17.0,68.46089185981242
25.19084167438344,2.0,17.0,56.827760408851624
16.755439799111887,1.0,20.0,50.20098322282348
26.176819280473932,1.0,11.0,41.819638566170966
16.6618787260956,3.0,10.0,37.57178492170219
24.95660474590428,2.0,16.0,55.82840255342275
28.11522538576618,5.0,7.0,44.22793104640762
27.604898278238515,1.0,5.0,29.301796434949026
18.088460071308287,3.0,15.0,48.96063054443645
23.617759121895844,1.0,7.0,32.785423875604955
22.09216306693782,1.0,11.0,43.225323358035865
,3.0,17.0,64.04292237892076
26.63949073354722,1.0,16.0,52.33883985960812
28.93092700549103,2.0,9.0,43.29426087811502
25.82328279456774,2.0,19.0,187.3056696812705
25.93879778573356,1.0,,40.80840831488916
18.483633929673083,4.0,18.0,55.34186903748737
20.23764729460988,5.0,20.0,65.7547690233656
19.481458601396888,4.0,10.0,39.65308180477225
17.14118215608368,2.0,5.0,30.764314919653305
23.14696328542291,4.0,9.0,46.59692176265755
15.572270238832056,2.0,14.0,45.46148550876023
19.045627896676987,3.0,5.0,36.74398129638353
22.383012711235207,1.0,16.0,53.16987268428398
24.74811843987505,,13.0,48.44143887746257
25.06509234994215,3.0,5.0,35.60184863761495
22.369520500926743,4.0,5.0,44.289105037309675
20.23314216548865,2.0,20.0,63.81666167859065
28.76521412139584,,7.0,50.95717384444839
19.23523358494396,4.0,15.0,56.450340016623336
23.217621240089198,5.0,15.0,65.92808511697237
,5.0,17.0,68.75634276296591
27.837740700293836,2.0,8.0,42.4192201735339
10.734712291881483,5.0,14.0,44.62885085234991
22.97265037686161,5.0,,42.47010660706761
22.22277036284184,1.0,20.0,56.72350920925764
24.584974228976783,5.0,13.0,164.5671105558688
21.62186050328193,1.0,12.0,
23.94242647751176,2.0,5.0,33.30777917798119
24.71729629160062,3.0,11.0,50.563806113490394
21.663313613116582,4.0,18.0,63.367923279263564
23.247421128228893,3.0,18.0,61.34532519717334
20.022370783959317,1.0,17.0,48.6524715182086
20.756416736517934,5.0,16.0,59.92879481253464
24.94879796940188,5.0,7.0,46.31124840182736
,1.0,15.0,43.21960028339707
15.528724605687517,2.0,14.0,45.27070227054923
26.29295198693363,1.0,16.0,53.02756118359961
17.952067745134492,1.0,20.0,46.67228377036068
20.39294973313573,2.0,10.0,36.07350975438836
28.240507721308855,2.0,19.0,58.608200369067575
23.8496729241703,2.0,7.0,37.166595199108826
13.964185921054867,5.0,15.0,55.35890202525734
21.13598626204537,1.0,15.0,43.88299502312675
20.550912146349283,1.0,5.0,22.1228563708977
21.90742331730682,4.0,9.0,44.081296682127096
26.09476440442226,2.0,15.0,49.705444765756674
27.434222248867883,1.0,17.0,
27.802007214451898,1.0,17.0,60.37300689452104
30.932405620271837,5.0,20.0,75.11606785203367
27.135326977600634,4.0,12.0,55.5621165135277
18.944473609727353,4.0,12.0,54.86799132746553
17.27303116814591,1.0,12.0,38.14374182659646
17.64002059841206,3.0,13.0,48.19233081668718
25.04794830749032,4.0,13.0,60.41917222584111
25.476372138973424,,15.0,53.0931115508237
15.057392645871662,5.0,7.0,39.81631299527214
16.12148391727718,5.0,18.0,65.4560138497861
20.220486295474917,4.0,19.0,64.95790528592916
10.106473969965165,3.0,18.0,53.34154145800585
25.787472754857408,5.0,10.0,58.29707999977368
28.600792204204375,5.0,6.0,52.06346942728701
25.818535029218793,3.0,7.0,45.747881830661896
28.593192688002656,5.0,17.0,68.38268781180606
19.042324950953095,4.0,6.0,38.42095372699221
21.895135969491538,4.0,8.0,38.36549993066613
22.75893076,3.0,17.0,56.39432122299198
29.57687006192188,5.0,18.0,77.50589898169935
23.481034528499976,2.0,18.0,57.07568429294835
20.97259413875242,3.0,9.0,44.39347556827165
,1.0,19.0,57.07119904934749
19.855247860010046,4.0,18.0,57.51266898187815
23.794580184424426,4.0,7.0,35.03836104246531
26.509169404018607,3.0,11.0,53.14839385506149
18.028831721045687,5.0,9.0,44.070409782229135
20.907687560486185,4.0,6.0,35.0930657664411
18.511482545560106,5.0,5.0,38.3287187763454
22.40178922856213,,7.0,38.600991666211826
14.075329201912961,1.0,5.0,26.09489891389297
,4.0,16.0,56.761890520299175
20.403310412943558,1.0,12.0,
21.064670781349875,1.0,,43.05827324276898
21.67695561547405,3.0,6.0,37.88401045098564
26.384370926058487,5.0,11.0,
,1.0,7.0,36.234426299467806
17.590480683533364,4.0,6.0,43.36917877978497
,3.0,6.0,39.451179590747095
20.74516361794819,3.0,14.0,54.56485992905146
30.47544053085916,5.0,10.0,58.966216570607436
30.43064079436214,4.0,10.0,58.33101328946857
15.938919664320473,5.0,17.0,52.42893817868921
27.66780967681787,3.0,10.0,51.68277487568089
22.844955096038078,2.0,6.0,42.8547319496881
27.05431986524801,5.0,20.0,75.380651350346
30.550782990005604,3.0,17.0,68.38374773567988
20.204589680646972,1.0,17.0,43.156452284285564
19.46813632787375,3.0,11.0,45.076576127737624
24.181933010400428,,19.0,63.52982689631015
28.96626912861129,1.0,8.0,41.16915983424219
18.16502816885458,2.0,5.0,27.5369937987782
25.401213467330635,2.0,12.0,45.023783234943984
24.14083913115099,,16.0,45.806051921976994
29.06485491272404,4.0,11.0,60.28795165722035
20.535723675950415,3.0,20.0,62.61454809988273
22.60437338022972,1.0,19.0,
17.82511089106085,4.0,12.0,49.06968057397266
15.982540285429277,3.0,19.0,50.65019981329479
27.09026395370185,1.0,19.0,52.903947258950815
17.80697130112128,2.0,16.0,44.274448978660914
18.61237261748996,5.0,18.0,66.66144239431391
20.53170020987423,2.0,15.0,53.13374371764578
25.28641216251966,5.0,8.0,50.39261604113986
22.22560577605709,3.0,6.0,37.13112663594253
22.91136361192109,5.0,7.0,46.97345303215638
13.625396048596524,5.0,7.0,37.018646558346276
29.61539751123447,1.0,9.0,39.20340966887615
18.769058792134324,3.0,,41.48347839113858
24.277424144423826,3.0,7.0,40.164777347093164
31.467890414413866,3.0,,53.43528363738142
24.07523801523114,2.0,18.0,56.46662120977517
13.582977605751596,5.0,9.0,41.56414534637064
34.241976351111774,1.0,17.0,56.2739146341389
28.0869491385466,4.0,7.0,44.80079790012532
22.105068623477727,1.0,10.0,44.86777052101435
12.442809640062855,3.0,5.0,29.43098694406037
,4.0,20.0,
23.543609351119756,5.0,19.0,76.41454830730711
20.805020871189488,3.0,12.0,47.257845405242364
11.462024447725398,1.0,10.0,26.025586881087378
18.44381818325442,3.0,16.0,51.05564974413572
21.178473070958255,4.0,20.0,66.03371716838275
23.349062406813744,1.0,5.0,30.59627438364035
24.427462365593936,3.0,18.0,56.05445263578489
22.14992226926579,1.0,18.0,52.711521345786196
28.772656823375065,1.0,20.0,59.244883607224125
22.430660769530522,1.0,13.0,42.1163254077692
17.949710843441142,2.0,15.0,48.0566389093725
15.644143541641625,5.0,15.0,51.96703273562925
27.408325693771445,1.0,6.0,37.614566097967085
14.154426838738447,2.0,18.0,48.24839116590239
26.5267616714267,2.0,15.0,
,4.0,19.0,60.23341080471269
24.467713142110597,5.0,19.0,68.39055133928204
16.708948295822097,2.0,18.0,
18.058551810962907,2.0,16.0,50.74551058673655
13.604089587940988,5.0,9.0,45.80344441309559
22.381177335470333,4.0,15.0,55.71128701635652
24.17107390776109,3.0,6.0,41.30784377140912
27.195709277804987,5.0,,48.306261763444
15.053904212805978,2.0,9.0,36.09858906738543
13.898498301571427,1.0,,35.70351170484674
19.687723074474086,2.0,10.0,45.050310591861674
,,10.0,39.941247568629876
,3.0,6.0,42.42540473851319
19.385570637924307,5.0,17.0,58.30808802480063
17.690879489587324,4.0,6.0,36.63880285883077
18.286021973569664,4.0,9.0,45.811746909999826
26.23234508280503,1.0,15.0,48.20233544210082
15.51683882783858,1.0,19.0,50.043562918255894
29.367658450292577,3.0,8.0,43.93613826998849
26.31800285860491,5.0,17.0,
27.554857272101415,4.0,11.0,63.12459015855866
26.080136937767968,3.0,6.0,37.121763583931155
,4.0,15.0,57.33082117932614
19.20412948070683,3.0,9.0,38.88564360434425
21.269457260076777,3.0,8.0,45.5514102066938
30.280575714399138,3.0,10.0,
21.660345904015653,3.0,6.0,44.07498435338482
19.670133843786225,3.0,10.0,44.99540796809605
26.289453923726064,3.0,6.0,35.42193662701726
20.76703243052632,1.0,9.0,40.336317805815185
15.438651235750038,3.0,11.0,43.47368256224181
18.09085325138649,4.0,5.0,37.1517337383184
20.912011434973444,4.0,20.0,56.56588190639252
23.59346623986505,5.0,18.0,66.63984135769341
16.23110058003498,2.0,12.0,36.0658088792752
20.98793576013641,3.0,9.0,43.62630877318174
23.46275414085228,4.0,20.0,70.94420976552487
21.327431407706587,4.0,5.0,35.408246243780255
23.561470990335923,4.0,6.0,38.293779197368
15.220461636112523,2.0,15.0,
17.582584437858284,4.0,10.0,43.80273627163991
18.994894495996096,,15.0,56.62813661137859
25.927511212109792,4.0,14.0,62.59904586196016
27.223734352708625,5.0,8.0,50.12768096629443
25.906041751168594,3.0,5.0,39.763924216874116
27.361894727381923,3.0,9.0,50.712168225782264
20.620582516709167,2.0,16.0,47.618326366931214
16.979246232087053,4.0,6.0,
29.891347092919183,2.0,10.0,46.08005997062475
19.37209449613251,1.0,18.0,50.08443351643416
21.425577022977187,5.0,6.0,46.37192757307701
17.04421485758468,4.0,20.0,54.52233270522635
16.79717026078025,4.0,10.0,43.202402417412515
10.70971006046716,2.0,7.0,32.25962517615925
22.63121721566228,,20.0,66.39635896320051
33.31391729812823,5.0,13.0,67.36534646730597
18.75675621590171,5.0,16.0,63.44056356857803
26.293271310542792,1.0,8.0,
28.152362843653027,1.0,10.0,46.53656111563706
21.68947364242242,1.0,9.0,35.7560995440285
26.13076142331849,2.0,17.0,59.660200544926795
13.967113621507247,2.0,18.0,49.328772249147555
27.378402693754836,5.0,5.0,52.8249468797445
,5.0,20.0,62.975590650786955
25.22130485609296,5.0,5.0,
30.92874303025824,,5.0,43.50951024910717
32.62086142330158,4.0,15.0,61.216125591742276
20.04821044034092,1.0,7.0,34.63178498700855
18.303483015449103,2.0,11.0,41.61242002974087
18.11592866213245,3.0,6.0,35.3676300894124
16.85113142180892,3.0,8.0,41.503272490964584
16.203793071316788,1.0,6.0,29.252483186818818
19.19178781218931,2.0,6.0,34.646514099193205
20.553446206603702,3.0,5.0,42.549386685325075
23.831372389060082,2.0,7.0,38.33870688741445
26.51936658020418,4.0,17.0,62.340513722258805
20.94446766728037,2.0,16.0,50.56914810011445
16.4424496277228,,10.0,40.67001910298497
27.75743673487935,1.0,9.0,
21.37983474676544,3.0,12.0,42.84173200543165
28.961652454422104,4.0,6.0,47.151038566334925
16.7748575757624,4.0,5.0,39.02717865855159
23.54178007368913,1.0,10.0,43.72380971037892
26.05746378203214,2.0,19.0,59.111721488444886
23.04897696714714,2.0,11.0,46.94299308085139
26.922531380218917,1.0,17.0,53.26661987819503
22.763380369398334,5.0,5.0,49.082591306226504
21.188302114559598,2.0,6.0,32.77052288216664
25.33527658727067,4.0,14.0,57.1454705578668
17.524836367251954,,8.0,40.51633281761793
,4.0,10.0,47.003138721551096
20.14428693775163,5.0,15.0,56.122246276469255
31.24733092932486,4.0,,53.19621862576959
21.6003560785036,4.0,8.0,41.000348691760024
9.252908692429,1.0,5.0,18.491816641492775
21.24334667099838,5.0,19.0,67.19661234127389
23.03571345868843,1.0,20.0,54.314818755952395
27.565387476088492,5.0,17.0,67.07191877113718
21.03672136643069,4.0,20.0,64.93707257780369
24.249854587643163,4.0,10.0,49.88896270559545
20.85905506122631,3.0,5.0,34.34664165491832
11.827774116455384,5.0,19.0,56.2990842553845
21.780113667590037,4.0,11.0,50.66608070549228
21.35491541741785,3.0,12.0,44.87664002135988
,3.0,6.0,
12.627901997380105,4.0,5.0,
15.692793941986867,5.0,12.0,54.54559676305988
22.971649103124967,5.0,5.0,40.368663980219466
17.198617711897914,1.0,16.0,46.67421771473573
24.729919953774992,5.0,8.0,55.02570624038102
24.69577859214371,5.0,19.0,66.1756001395319
28.071128942192423,1.0,5.0,32.233015367052204
